m,c,r_ratio,stability,intensity
35,9,1.9705882352941178,0.6,7.756157151411465
35,10,0.01,0.6,7.761211252019221
35,11,1.7798165137614679,0.6,7.756706271335537
35,12,0.01,0.6,7.7644189281145035
35,13,2.1237113402061856,0.6,7.759979415554005
35,14,0.01,0.6,7.764728783003275
35,15,2.2934782608695654,0.6,7.75163879390116
35,16,0.01,0.6,7.765516053810382
35,17,2.32967032967033,0.6,7.764180979812385
35,18,0.01,0.6,7.763216565369281
35,19,1.8584905660377358,0.6,7.75867663224803
35,20,0.01,0.6,7.759176613000673
35,21,2.0,0.6,7.737721543336297
35,22,0.01,0.6,7.764767816983945
35,23,1.7758620689655173,0.8,4.3943442945168885
35,24,0.01,0.6,7.760134119776033
35,25,2.2934782608695654,0.6,7.761298667571421
35,26,0.01,0.6,7.763277619350094
35,27,1.941747572815534,0.6,7.757660206157842
35,28,0.01,0.6,7.765348211917784
35,29,1.8857142857142857,0.6,7.761354384832498
35,30,0.01,0.6,7.765620879707131
35,31,2.15625,0.6,7.760068371364153
35,32,0.01,0.6,7.763471902223086
35,33,2.0606060606060606,0.6,7.761372463538744
35,34,0.01,0.6,7.765774108602338
35,35,2.1894736842105265,0.6,7.723052572702253
35,36,0.01,0.6,7.766083536609618
35,37,1.941747572815534,0.6,7.75657003970525
35,38,0.01,0.6,7.7594617300647215
35,39,2.0918367346938775,0.6,7.762369264453102
35,40,0.01,0.6,7.764908390537494
35,41,2.1894736842105265,0.6,7.755758946453494
35,42,0.01,0.6,7.763765568059777
35,43,1.9705882352941178,0.6,7.764012267405275
35,44,0.01,0.6,7.766152476434217
35,45,2.0918367346938775,0.6,7.741663600361503
35,46,0.01,0.6,7.76556314489923
35,47,1.9705882352941178,0.6,7.762455999193496
35,48,0.01,0.6,7.765109161421816
35,49,2.0918367346938775,0.6,7.764305694098036
35,50,0.01,0.6,7.76143377275888
35,51,2.03,0.6,7.760957158552799
35,52,0.01,0.6,7.764151291375507
35,53,2.4285714285714284,0.8,4.623402288312055
35,54,0.01,0.6,7.760547228347792
35,55,2.0606060606060606,0.6,7.751044375044543
35,56,0.01,0.6,7.763585726273587
35,57,1.8857142857142857,0.6,7.7543993817865555
35,58,0.01,0.6,7.766164404075755
35,59,1.7297297297297298,0.6,7.762377118102064
35,60,0.01,0.6,7.765136049971359
35,61,1.8857142857142857,0.6,7.747970647100312
35,62,0.01,0.6,7.763438758614146
35,63,2.1237113402061856,0.6,7.7587183638528625
35,64,0.01,0.6,7.76200084231346
35,65,2.03,0.6,7.7511154263435715
35,66,0.01,0.6,7.761999602150723
35,67,2.15625,0.6,7.74691043420974
35,68,0.01,0.6,7.765630842547608
35,69,2.1894736842105265,0.6,7.7612493625576295
35,70,0.01,0.6,7.7626703016646585
35,71,2.0606060606060606,0.6,7.749160322171076
35,72,0.01,0.6,7.765199306527796
35,73,2.0606060606060606,0.6,7.743091289662213
35,74,0.01,0.6,7.762006582608495
35,75,2.1237113402061856,0.6,7.76100790242842
35,76,0.01,0.6,7.76532235821311
35,77,2.1237113402061856,0.6,7.76161946999764
35,78,0.01,0.6,7.765704056942141
35,79,1.8584905660377358,0.6,7.763203966206239
35,80,0.01,0.6,7.764563321237739
35,81,2.24,0.8,4.434321390639432
35,82,0.01,0.6,7.763961397436671
35,83,1.9705882352941178,0.6,7.746432543770609
35,84,0.01,0.6,7.765714294405984
35,85,1.9134615384615385,0.6,7.763916327535495
35,86,0.01,0.6,7.76496650519581
35,87,1.9090909090909092,0.6,4.429285191342823
35,88,0.01,0.6,7.761419644001617
35,89,2.03,0.6,7.745146925726909
35,90,0.01,0.6,7.765141024076184
35,91,2.15625,0.6,7.751649185130407
35,92,0.01,0.6,7.762941384052783
35,93,1.9134615384615385,0.6,7.754190007765388
35,94,0.01,0.6,7.759664464326296
35,95,1.8584905660377358,0.6,7.759904651105378
35,96,0.01,0.6,7.765550557204939
35,97,1.9705882352941178,0.6,7.762801717398011
35,98,0.01,0.6,7.7647984245298485
35,99,2.2580645161290325,0.6,7.75715506417732
36,1,0.046875,0.6,7.761115837514484
36,2,1.008,0.6,7.755315633910451
36,3,0.046153846153846156,0.6,7.721695477138789
36,4,4.0606060606060606,0.8,3.5308018394599676
36,5,0.046153846153846156,0.6,7.738610231008724
36,6,1.0080645161290323,0.6,7.759195680500365
36,7,0.046875,0.6,7.7365123678084515
36,8,2.03,0.6,7.759478269004748
36,9,0.046153846153846156,0.6,7.758995572546399
36,10,1.0080645161290323,0.6,7.758939940314849
36,11,0.046153846153846156,0.6,7.765252737074372
36,12,3.8095238095238093,0.6,5.847253191774526
36,13,0.046153846153846156,0.6,7.734087852097801
36,14,1.008,0.6,7.757824922789764
36,15,0.046153846153846156,0.6,7.752246132364692
36,16,2.03,0.6,7.76391141788204
36,17,0.047619047619047616,0.6,7.76087352158906
36,18,1.008,0.6,7.757556581064935
36,19,0.046153846153846156,0.6,7.7465662568531455
36,20,3.878787878787879,0.8,3.610389841194375
36,21,0.046153846153846156,0.6,7.751430809982358
36,22,1.0081967213114753,0.6,7.763062981415587
36,23,0.047619047619047616,0.6,7.759356683828541
36,24,2.03,0.6,7.748858625336777
36,25,0.046153846153846156,0.6,7.759781363832397
36,26,1.0082644628099173,0.6,7.762085412857013
36,27,0.046153846153846156,0.6,7.761538237207506
36,28,3.8870967741935485,0.6,5.810872336272536
36,29,0.046153846153846156,0.6,7.759606684265883
36,30,1.008,0.6,7.755733873671619
36,31,0.046153846153846156,0.6,7.719672744167215
36,32,2.03,0.6,7.75721443738823
36,33,0.046875,0.6,7.7380231319225885
36,34,1.008,0.6,7.766573888130715
36,35,0.046153846153846156,0.6,7.766320416004447
36,36,3.8870967741935485,0.6,5.635943680907596
36,37,0.046153846153846156,0.6,7.758124733650815
36,38,1.0080645161290323,0.6,7.76346041838043
36,39,0.046875,0.6,7.752532166160097
36,40,2.03,0.6,7.750033729526533
36,41,0.046153846153846156,0.6,7.753984606559754
36,42,1.0080645161290323,0.6,7.759433301494364
36,43,0.046153846153846156,0.6,7.757793626917497
36,44,4.135593220338983,0.6,4.662057302125605
36,45,0.046153846153846156,0.6,7.7371574203351825
36,46,1.008,0.6,7.7570606032538425
36,47,0.046153846153846156,0.6,7.721019649341391
36,48,2.03,0.6,7.741259429066581
36,49,0.046875,0.6,7.749795880451522
36,50,1.008,0.6,7.7573294993383515
36,51,0.046153846153846156,0.6,7.739098988506418
36,52,3.9672131147540983,0.6,5.622838738823651
36,53,0.046153846153846156,0.6,7.748285860936155
36,54,1.008130081300813,0.6,7.76444313020246
36,55,0.046875,0.6,7.700880239328531
36,56,2.03,0.6,7.752342617248752
36,57,0.046153846153846156,0.6,7.752603432912261
36,58,1.008130081300813,0.6,7.763486144141868
36,59,0.046153846153846156,0.6,7.751633349133971
36,60,4.05,0.6,5.369463877314102
36,61,0.046153846153846156,0.6,7.765036142097623
36,62,1.008,0.6,7.759683157453614
36,63,0.046153846153846156,0.6,7.751546201326411
36,64,2.03,0.6,7.765897369650361
36,65,0.046875,0.6,7.73979517227847
36,66,1.008,0.6,7.7575980348212195
36,67,0.046153846153846156,0.6,7.748337669683673
36,68,3.8870967741935485,0.6,5.910904118012283
36,69,0.046153846153846156,0.6,7.749866030338099
36,70,1.0080645161290323,0.6,7.763817111746159
36,71,0.046875,0.6,7.759687679195534
36,72,2.03,0.6,7.7617589170664445
36,73,0.046153846153846156,0.6,7.7544557473783495
36,74,1.0080645161290323,0.6,7.761416251543754
36,75,0.046153846153846156,0.6,7.752769175634015
36,76,3.909090909090909,0.8,3.910973982266802
36,77,0.046153846153846156,0.6,7.7365123678084515
36,78,1.008,0.6,7.755690084127099
36,79,0.046153846153846156,0.6,7.761550971668774
36,80,2.03,0.6,7.759373099956754
36,81,0.04838709677419355,0.6,7.7587641606736835
36,82,1.008,0.6,7.751727083419761
36,83,0.046153846153846156,0.6,7.736483659717683
36,84,3.8484848484848486,0.6,3.9057980444705422
36,85,0.046153846153846156,0.6,7.75504438042149
36,86,1.0083333333333333,0.6,7.758147231302496
36,87,0.047619047619047616,0.6,7.755598733516794
36,88,2.03,0.6,7.760799830112726
36,89,0.046153846153846156,0.6,7.75635224634176
36,90,1.0081967213114753,0.6,7.7630333171100805
36,91,0.046153846153846156,0.6,7.756380501278531
36,92,3.8095238095238093,0.6,6.320482198321109
36,93,0.046153846153846156,0.6,7.760371083050447
36,94,1.008,0.6,7.754693797667469
36,95,0.046153846153846156,0.6,7.757636437505505
36,96,2.03,0.6,7.76331854967234
36,97,0.046875,0.6,7.761634761438167
36,98,1.008,0.6,7.756830847883293
36,99,0.046153846153846156,0.6,7.76420015559521
37,1,1.8584905660377358,0.6,7.760633039910542
37,2,0.01,0.6,7.765265854671318
37,3,2.1237113402061856,0.6,7.742008607210456
37,4,0.01,0.6,7.763173930833359
37,5,2.2580645161290325,0.6,7.746018706330021
37,6,0.01,0.6,7.765992203375987
37,7,2.1237113402061856,0.6,7.754498892299256
37,8,0.01,0.6,7.764586157929718
37,9,1.8857142857142857,0.6,7.764517433781035
37,10,0.01,0.6,7.765356768219766
37,11,2.15625,0.6,7.751188921023784
37,12,0.01,0.6,7.765237743583162
37,13,2.2580645161290325,0.6,7.755558533762996
37,14,0.01,0.6,7.765706295614424
37,15,1.7798165137614679,0.6,7.759288100725604
37,16,0.01,0.6,7.762741060717049
37,17,1.9272727272727272,0.8,4.381391654950972
37,18,0.01,0.6,7.762889569168442
37,19,2.0918367346938775,0.6,7.753348829442507
37,20,0.01,0.6,7.765527651994143
37,21,2.0918367346938775,0.6,7.760354191947789
37,22,0.01,0.6,7.765714129352349
37,23,2.2580645161290325,0.6,7.756421375900277
37,24,0.01,0.6,7.761313449084753
37,25,1.9134615384615385,0.6,7.763558568589303
37,26,0.01,0.6,7.761344875901915
37,27,2.03,0.6,7.757025782478218
37,28,0.01,0.6,7.760672087222178
37,29,1.8317757009345794,0.6,7.758032660248344
37,30,0.01,0.6,7.765075503302425
37,31,2.0606060606060606,0.6,7.753280305745463
37,32,0.01,0.6,7.762154434640709
37,33,2.0918367346938775,0.6,7.756398118818607
37,34,0.01,0.6,7.760977477417805
37,35,1.9134615384615385,0.6,7.760472994050031
37,36,0.01,0.6,7.765809825870282
37,37,2.1237113402061856,0.6,7.752263415936426
37,38,0.01,0.6,7.765168114431361
37,39,1.8055555555555556,0.6,7.76238233816439
37,40,0.01,0.6,7.764878867642807
37,41,1.8857142857142857,0.6,7.752702749341289
37,42,0.01,0.6,7.7640133025501825
37,43,2.03,0.6,7.748112806064517
37,44,0.01,0.6,7.765365618719551
37,45,1.941747572815534,0.6,7.749399214383246
37,46,0.01,0.6,7.765388685621467
37,47,1.9134615384615385,0.6,7.760217811313581
37,48,0.01,0.6,7.765726653929877
37,49,2.0918367346938775,0.6,7.743500395819555
37,50,0.01,0.6,7.762920441691985
37,51,2.0,0.6,7.766358175298267
37,52,0.01,0.6,7.7645925265977995
37,53,1.9705882352941178,0.6,7.735217772452709
37,54,0.01,0.6,7.764495551541555
37,55,1.8055555555555556,0.6,7.756996933596332
37,56,0.01,0.6,7.760928587855238
37,57,1.8317757009345794,0.6,7.758810016547827
37,58,0.01,0.6,7.766013605352501
37,59,2.1237113402061856,0.6,7.753758573227978
37,60,0.01,0.6,7.761616576598082
37,61,1.9705882352941178,0.6,7.747529511129121
37,62,0.01,0.6,7.76423437586236
37,63,1.9705882352941178,0.6,7.754036169486982
37,64,0.01,0.6,7.764653780826821
37,65,1.9705882352941178,0.6,7.761268668884066
37,66,0.01,0.6,7.7646859011071285
37,67,2.03,0.6,7.75435694819752
37,68,0.01,0.6,7.762872039702835
37,69,1.9134615384615385,0.6,7.751501439877208
37,70,0.01,0.6,7.765868583912376
37,71,2.1153846153846154,0.8,4.451981665445754
37,72,0.01,0.6,7.765934870715766
37,73,1.9705882352941178,0.6,7.763587925656006
37,74,0.01,0.6,7.7652273613289795
37,75,2.03,0.6,7.759225358568415
37,76,0.01,0.6,7.764873737678255
37,77,2.03,0.6,7.756845094650133
37,78,0.01,0.6,7.764934194246602
37,79,2.1894736842105265,0.6,7.742848471029416
37,80,0.01,0.6,7.765649184303001
37,81,2.5555555555555554,0.6,4.423890814162275
37,82,0.01,0.6,7.761677519456711
37,83,2.1894736842105265,0.6,7.762764069782733
37,84,0.01,0.6,7.765435162587096
37,85,1.8857142857142857,0.6,7.744862710114285
37,86,0.01,0.6,7.764168464215025
37,87,1.7798165137614679,0.6,7.765427121132177
37,88,0.01,0.6,7.763831554631483
37,89,1.941747572815534,0.6,7.754506960036588
37,90,0.01,0.6,7.762745325516502
37,91,1.8055555555555556,0.6,7.757146344423864
37,92,0.01,0.6,7.7624847022787336
37,93,2.1894736842105265,0.6,7.756476510647303
37,94,0.01,0.6,7.765424373881226
37,95,1.7297297297297298,0.6,7.7660310453819195
37,96,0.01,0.6,7.761478877031005
37,97,2.15625,0.6,7.765305672135327
37,98,0.01,0.6,7.764310483177821
37,99,1.8317757009345794,0.6,7.76007390935808
38,1,0.024,0.6,7.763162427633968
38,2,3.267605633802817,0.6,7.58683121342825
38,3,0.023622047244094488,0.6,7.742635629827397
38,4,1.02,0.6,7.762386628624343
38,5,0.023622047244094488,0.6,7.761815370354005
38,6,3.1506849315068495,0.6,7.689575350617156
38,7,0.024390243902439025,0.6,7.760594610236223
38,8,1.02,0.6,7.765549121953981
38,9,0.023809523809523808,0.6,7.758772338836107
38,10,3.04,0.6,7.746392117181534
38,11,0.023622047244094488,0.6,7.762130153916191
38,12,1.02,0.6,7.760324713082545
38,13,0.023622047244094488,0.6,7.753838790729759
38,14,2.926829268292683,0.8,4.393747306432927
38,15,0.023809523809523808,0.6,7.746652195690752
38,16,1.02,0.6,7.761195617775195
38,17,0.02459016393442623,0.6,7.74775466779173
38,18,3.3076923076923075,0.8,4.474048080481591
38,19,0.023622047244094488,0.6,7.764429239827298
38,20,1.02,0.6,7.762932909365773
38,21,0.023622047244094488,0.6,7.7604848134572135
38,22,3.04,0.6,7.712739664595287
38,23,0.024,0.6,7.761357418027984
38,24,1.02,0.6,7.762232067913146
38,25,0.023809523809523808,0.6,7.766277847717836
38,26,2.740740740740741,0.6,7.756489113973766
38,27,0.023622047244094488,0.6,7.757275392397553
38,28,1.02,0.6,7.762665760815156
38,29,0.023622047244094488,0.6,7.760913267481916
38,30,2.935064935064935,0.6,7.725325215071545
38,31,0.023809523809523808,0.6,7.762695805788598
38,32,1.02,0.6,7.742619343093191
38,33,0.024,0.6,7.765074638574552
38,34,3.2083333333333335,0.6,7.70266947816028
38,35,0.023622047244094488,0.6,7.760559480461256
38,36,1.02,0.6,7.760634040157977
38,37,0.023622047244094488,0.6,7.766573888130715
38,38,3.3285714285714287,0.6,7.740142319298426
38,39,0.024193548387096774,0.6,7.76303129535444
38,40,1.02,0.6,7.7660076807431695
38,41,0.023809523809523808,0.6,7.762198944546799
38,42,3.0945945945945947,0.6,7.761643479740909
38,43,0.023622047244094488,0.6,7.752011069765561
38,44,1.02,0.6,7.765079335972231
38,45,0.023622047244094488,0.6,7.743649657167933
38,46,2.8354430379746836,0.6,7.7626555421887415
38,47,0.023809523809523808,0.6,7.758572270296298
38,48,1.02,0.6,7.758128463282264
38,49,0.024193548387096774,0.6,7.7531626289562325
38,50,3.0945945945945947,0.6,7.600062226117288
38,51,0.023622047244094488,0.6,7.763016402866723
38,52,1.02,0.6,7.761746089648099
38,53,0.023622047244094488,0.6,7.7552581110768415
38,54,2.935064935064935,0.6,7.752260184763898
38,55,0.024,0.6,7.764357781736114
38,56,1.02,0.6,7.765944376133883
38,57,0.023809523809523808,0.6,7.760240572919234
38,58,2.8354430379746836,0.6,7.741345183163669
38,59,0.023622047244094488,0.6,7.758803327107955
38,60,1.02,0.6,7.761954550518548
38,61,0.023622047244094488,0.6,7.761697098681415
38,62,3.0945945945945947,0.6,7.754293954258513
38,63,0.023809523809523808,0.6,7.756585262453899
38,64,1.02,0.6,7.758290139594086
38,65,0.024,0.6,7.759384539725954
38,66,2.951219512195122,0.8,4.452678850598822
38,67,0.023622047244094488,0.6,7.7541681255215975
38,68,1.02,0.6,7.760090379327375
38,69,0.023622047244094488,0.6,7.759774752410105
38,70,2.8846153846153846,0.6,7.755659880019669
38,71,0.024793388429752067,0.6,7.76516325203689
38,72,1.02,0.6,7.758940389008868
38,73,0.023809523809523808,0.6,7.764314378440822
38,74,2.935064935064935,0.6,7.746848329923085
38,75,0.023622047244094488,0.6,7.754992475339617
38,76,1.02,0.6,7.761134389500595
38,77,0.023622047244094488,0.6,7.763943300998148
38,78,3.0,0.6,4.4218000523869
38,79,0.023809523809523808,0.6,7.760148892134827
38,80,1.02,0.6,7.7598242456051425
38,81,0.024390243902439025,0.6,7.764019130323405
38,82,2.7875,0.6,7.7404490686533265
38,83,0.023622047244094488,0.6,7.74776173428491
38,84,1.02,0.6,7.760474306773699
38,85,0.023622047244094488,0.6,7.759187511934664
38,86,2.7875,0.6,7.750175824843382
38,87,0.024,0.6,7.7566357364841
38,88,1.02,0.6,7.7624118623293965
38,89,0.023809523809523808,0.6,7.764990976006056
38,90,2.8354430379746836,0.6,7.751948097787368
38,91,0.023622047244094488,0.6,7.749020258552304
38,92,1.02,0.6,7.765714769690805
38,93,0.023622047244094488,0.6,7.760712667524575
38,94,2.986842105263158,0.6,7.739305852513057
38,95,0.023809523809523808,0.6,7.756268178842413
38,96,1.02,0.6,7.762139388123162
38,97,0.024,0.6,7.761120082519055
38,98,3.1506849315068495,0.6,7.542358984118019
38,99,0.023622047244094488,0.6,7.763832860477132
39,1,1.9705882352941178,0.6,7.75512901520873
39,2,0.01,0.6,7.762208249964762
39,3,2.03,0.6,7.75701405995691
39,4,0.01,0.6,7.765325985964711
39,5,2.15625,0.6,7.743289319142436
39,6,0.01,0.6,7.764129617176687
39,7,2.2934782608695654,0.6,7.75344291180877
39,8,0.01,0.6,7.763365705973591
39,9,2.03,0.6,7.755214476450071
39,10,0.01,0.6,7.763929745253458
39,11,2.22,0.8,4.378730786550069
39,12,0.01,0.6,7.763607382585972
39,13,2.0918367346938775,0.6,7.761816866897344
39,14,0.01,0.6,7.762747434495225
39,15,2.404494382022472,0.6,7.758978287730142
39,16,0.01,0.6,7.7589167503342535
39,17,2.1237113402061856,0.6,7.761081683619568
39,18,0.01,0.6,7.76243110125169
39,19,1.8055555555555556,0.6,7.746175285962576
39,20,0.01,0.6,7.765911523436944
39,21,1.941747572815534,0.6,7.758999594518597
39,22,0.01,0.6,7.7626629902429745
39,23,1.941747572815534,0.6,7.755971894348031
39,24,0.01,0.6,7.7659767212452495
39,25,2.03,0.6,7.753036572369365
39,26,0.01,0.6,7.763204502459246
39,27,2.1237113402061856,0.6,7.7527838613701405
39,28,0.01,0.6,7.763567800752327
39,29,1.8584905660377358,0.6,7.754683466482871
39,30,0.01,0.6,7.762275492583012
39,31,1.8584905660377358,0.6,7.7509655897195575
39,32,0.01,0.6,7.76515176657121
39,33,2.03,0.6,7.747122754716858
39,34,0.01,0.6,7.763711105014375
39,35,2.0606060606060606,0.6,7.741354405314292
39,36,0.01,0.6,7.7648346523477185
39,37,1.9134615384615385,0.6,7.7637116283108725
39,38,0.01,0.6,7.763543908014955
39,39,1.941747572815534,0.6,7.728735797553549
39,40,0.01,0.6,7.764385118325426
39,41,2.0,0.6,7.75264571987214
39,42,0.01,0.6,7.764977475133149
39,43,1.7545454545454546,0.6,7.7410260226238465
39,44,0.01,0.6,7.7655163408578805
39,45,2.32967032967033,0.6,7.75894541237075
39,46,0.01,0.6,7.765003297760392
39,47,1.8857142857142857,0.6,7.75235856824124
39,48,0.01,0.6,7.764270573313885
39,49,2.15625,0.6,7.754752462978146
39,50,0.01,0.6,7.763268693506481
39,51,2.0918367346938775,0.6,7.759119830570415
39,52,0.01,0.6,7.765934854547662
39,53,1.8317757009345794,0.6,7.754129889362315
39,54,0.01,0.6,7.764372363846746
39,55,2.0918367346938775,0.6,7.762434193253799
39,56,0.01,0.6,7.765395878099016
39,57,2.2934782608695654,0.6,7.760167118045182
39,58,0.01,0.6,7.763681849251142
39,59,1.941747572815534,0.6,7.764305414844591
39,60,0.01,0.6,7.765003171677982
39,61,2.4468085106382977,0.8,4.454170022419875
39,62,0.01,0.6,7.756532068516671
39,63,2.15625,0.6,7.763367400481452
39,64,0.01,0.6,7.761158392725319
39,65,1.941747572815534,0.6,7.757521670768807
39,66,0.01,0.6,7.764800713170016
39,67,1.8317757009345794,0.6,7.756563981290978
39,68,0.01,0.6,7.7635394249909755
39,69,2.1894736842105265,0.6,7.748360150561004
39,70,0.01,0.6,7.763721218121288
39,71,1.8857142857142857,0.6,7.753461412813982
39,72,0.01,0.6,7.764647094318718
39,73,2.15625,0.6,7.748986022463503
39,74,0.01,0.6,7.7643190493259855
39,75,2.3333333333333335,0.6,4.427338865261296
39,76,0.01,0.6,7.758011469727275
39,77,2.2934782608695654,0.6,7.749148476395041
39,78,0.01,0.6,7.762969328452064
39,79,1.941747572815534,0.6,7.764263941544175
39,80,0.01,0.6,7.765261901356932
39,81,2.0918367346938775,0.6,7.764193332185954
39,82,0.01,0.6,7.7619925659887485
39,83,2.0918367346938775,0.6,7.741673039373279
39,84,0.01,0.6,7.764338007032009
39,85,2.0918367346938775,0.6,7.759987932442573
39,86,0.01,0.6,7.764405293938154
39,87,2.0606060606060606,0.6,7.75519347990316
39,88,0.01,0.6,7.76517076217431
39,89,2.3666666666666667,0.6,7.765513300241492
39,90,0.01,0.6,7.762421308682212
39,91,2.0,0.6,7.746924754780861
39,92,0.01,0.6,7.758279497588245
39,93,2.0918367346938775,0.6,7.752488732739286
39,94,0.01,0.6,7.763999292046518
39,95,2.32967032967033,0.6,7.764297104445023
39,96,0.01,0.6,7.761897207806581
39,97,2.0,0.6,7.762791813656992
39,98,0.01,0.6,7.764435823246342
39,99,1.9705882352941178,0.6,7.750374263419991
40,1,0.06818181818181818,0.6,7.738738864635752
40,2,1.0161290322580645,0.6,7.733627243357605
40,3,0.06818181818181818,0.6,7.765538805310558
40,4,2.03,0.6,7.749581754316161
